,image,split,ih,iw,sh,sw,color,object,part,material,scene,texture,objects,n_objects
49190,pascal/2010_002152.jpg,val,224,224,112,112,pascal/2010_002152_color.png,pascal/2010_002152_object.png,pascal/2010_002152_part.png,,,,[  1  14  27 147 168 180 246],6
55934,pascal/2008_003820.jpg,val,224,224,112,112,pascal/2008_003820_color.png,pascal/2008_003820_object.png,pascal/2008_003820_part.png,,,,[ 17  18  19  24  31  38 184],6
10230,pascal/2010_000639.jpg,train,224,224,112,112,pascal/2010_000639_color.png,pascal/2010_000639_object.png,pascal/2010_000639_part.png,,,,[ 12  14  36  54  93 145 167],6
32484,pascal/2010_000827.jpg,train,224,224,112,112,pascal/2010_000827_color.png,pascal/2010_000827_object.png,pascal/2010_000827_part.png,,,,[12 14 15 16 18 19 63],6
19401,pascal/2009_004559.jpg,train,224,224,112,112,pascal/2009_004559_color.png,pascal/2009_004559_object.png,pascal/2009_004559_part.png,,,,[ 13  16  18  33  52 185 209],6
49238,ade20k/ADE_train_00014332.jpg,val,224,224,112,112,ade20k/ADE_train_00014332_color.png,ade20k/ADE_train_00014332_object.png,ade20k/ADE_train_00014332_part_1.png,,,,[ 16  18  33  35  90 146 155],6
38400,ade20k/ADE_train_00011630.jpg,train,224,224,112,112,ade20k/ADE_train_00011630_color.png,ade20k/ADE_train_00011630_object.png,ade20k/ADE_train_00011630_part_1.png;ade20k/ADE_train_00011630_part_2.png,,1119.0,,[  1  19  31  43  57 152 255],6
49542,pascal/2008_001225.jpg,val,224,224,112,112,pascal/2008_001225_color.png,pascal/2008_001225_object.png,pascal/2008_001225_part.png,,,,[ 13  16  19  31  52  57 115],6
9284,ade20k/ADE_train_00004527.jpg,train,224,224,112,112,ade20k/ADE_train_00004527_color.png,ade20k/ADE_train_00004527_object.png,ade20k/ADE_train_00004527_part_1.png,,0.0,,[ 1  2 12 14 25 27 70],6
54563,pascal/2010_005597.jpg,val,224,224,112,112,pascal/2010_005597_color.png,pascal/2010_005597_object.png,pascal/2010_005597_part.png,,,,[  1  16  33  44  75 123 167],6
54561,ade20k/ADE_train_00014521.jpg,val,224,224,112,112,ade20k/ADE_train_00014521_color.png,ade20k/ADE_train_00014521_object.png,ade20k/ADE_train_00014521_part_1.png,,,,[ 12  13  18  33  35  68 200],6
33834,ade20k/ADE_train_00002095.jpg,train,224,224,112,112,ade20k/ADE_train_00002095_color.png,ade20k/ADE_train_00002095_object.png,,,674.0,,[  2   3  13  16  30  56 212],6
53417,pascal/2009_004338.jpg,val,224,224,112,112,pascal/2009_004338_color.png,pascal/2009_004338_object.png,pascal/2009_004338_part.png,,,,[ 13  18  31  33  56  57 184],6
33272,pascal/2009_004096.jpg,train,224,224,112,112,pascal/2009_004096_color.png,pascal/2009_004096_object.png,pascal/2009_004096_part.png,,,,[ 12  14  24  36  38  55 167],6
33828,ade20k/ADE_train_00014553.jpg,train,224,224,112,112,ade20k/ADE_train_00014553_color.png,ade20k/ADE_train_00014553_object.png,,,,,[  4  13  17  19  33  56 163],6
53410,pascal/2008_000970.jpg,val,224,224,112,112,pascal/2008_000970_color.png,pascal/2008_000970_object.png,pascal/2008_000970_part.png,,,,[ 18  19  47  52  71 121 232],6
13506,pascal/2008_008462.jpg,train,224,224,112,112,pascal/2008_008462_color.png,pascal/2008_008462_object.png,pascal/2008_008462_part.png,,,,[ 13  18  31  33  52  85 184],6
15662,ade20k/ADE_train_00009242.jpg,train,224,224,112,112,ade20k/ADE_train_00009242_color.png,ade20k/ADE_train_00009242_object.png,,,233.0,,[13 16 18 31 38 43 60],6
15644,pascal/2009_005031.jpg,train,224,224,112,112,pascal/2009_005031_color.png,pascal/2009_005031_object.png,pascal/2009_005031_part.png,,,,[  1  13  16  31  33 147 154],6
52052,pascal/2008_002495.jpg,val,224,224,112,112,pascal/2008_002495_color.png,pascal/2008_002495_object.png,pascal/2008_002495_part.png,,,,[ 18  19  46  47  52  57 232],6
53408,ade20k/ADE_train_00012873.jpg,val,224,224,112,112,ade20k/ADE_train_00012873_color.png,ade20k/ADE_train_00012873_object.png,ade20k/ADE_train_00012873_part_1.png,,,,[  2  13  18  33  43  47 137],6
15621,pascal/2008_004178.jpg,train,224,224,112,112,pascal/2008_004178_color.png,pascal/2008_004178_object.png,pascal/2008_004178_part.png,,,,[  2  12  27  36  70 148 169],6
33815,ade20k/ADE_train_00019465.jpg,train,224,224,112,112,ade20k/ADE_train_00019465_color.png,ade20k/ADE_train_00019465_object.png,,,580.0,,[  1  13  16 136 172 225 236],6
52077,pascal/2009_005073.jpg,val,224,224,112,112,pascal/2009_005073_color.png,pascal/2009_005073_object.png,pascal/2009_005073_part.png,,,,[16 18 33 34 52 57 93],6
52079,pascal/2009_000777.jpg,val,224,224,112,112,pascal/2009_000777_color.png,pascal/2009_000777_object.png,pascal/2009_000777_part.png,,,,[13 16 18 19 33 38 55],6
52049,pascal/2010_004436.jpg,val,224,224,112,112,pascal/2010_004436_color.png,pascal/2010_004436_object.png,pascal/2010_004436_part.png,,,,[ 16  18  33  52  57 243 251],6
33810,ade20k/ADE_train_00017406.jpg,train,224,224,112,112,ade20k/ADE_train_00017406_color.png,ade20k/ADE_train_00017406_object.png,ade20k/ADE_train_00017406_part_1.png,,59.0,,[ 18  31  35  43  47  55 226],6
15664,pascal/2008_001937.jpg,train,224,224,112,112,pascal/2008_001937_color.png,pascal/2008_001937_object.png,pascal/2008_001937_part.png,,,,[14 19 24 27 36 45 78],6
15670,pascal/2009_002539.jpg,train,224,224,112,112,pascal/2009_002539_color.png,pascal/2009_002539_object.png,pascal/2009_002539_part.png,,,,[13 16 18 27 33 55 93],6
15743,ade20k/ADE_train_00019969.jpg,train,224,224,112,112,ade20k/ADE_train_00019969_color.png,ade20k/ADE_train_00019969_object.png,,,0.0,,[  2  12  15  19  63  76 212],6
51997,ade20k/ADE_train_00003699.jpg,val,224,224,112,112,ade20k/ADE_train_00003699_color.png,ade20k/ADE_train_00003699_object.png,,,83.0,,[ 12  14  15  23  25  61 247],6
51999,pascal/2008_007793.jpg,val,224,224,112,112,pascal/2008_007793_color.png,pascal/2008_007793_object.png,pascal/2008_007793_part.png,,,,[13 16 19 31 33 38 47],6
15733,ade20k/ADE_train_00004080.jpg,train,224,224,112,112,ade20k/ADE_train_00004080_color.png,ade20k/ADE_train_00004080_object.png,ade20k/ADE_train_00004080_part_1.png;ade20k/ADE_train_00004080_part_2.png,,83.0,,[12 14 27 40 50 61 72],6
15730,pascal/2008_008424.jpg,train,224,224,112,112,pascal/2008_008424_color.png,pascal/2008_008424_object.png,pascal/2008_008424_part.png,,,,[ 13  16  18  33  52  55 154],6
33258,ade20k/ADE_train_00016421.jpg,train,224,224,112,112,ade20k/ADE_train_00016421_color.png,ade20k/ADE_train_00016421_object.png,,,223.0,,[ 12  13  16  18  31 225 241],6
52028,ade20k/ADE_val_00000210.jpg,val,224,224,112,112,ade20k/ADE_val_00000210_color.png,ade20k/ADE_val_00000210_object.png,ade20k/ADE_val_00000210_part_1.png,,269.0,,[ 13  18  33  35  43 104 147],6
13456,pascal/2010_002276.jpg,train,224,224,112,112,pascal/2010_002276_color.png,pascal/2010_002276_object.png,pascal/2010_002276_part.png,,,,[  1  14  19  24  27  93 167],6
53447,ade20k/ADE_train_00015605.jpg,val,224,224,112,112,ade20k/ADE_train_00015605_color.png,ade20k/ADE_train_00015605_object.png,,,0.0,,[  2  13  15  19  68  91 135],6
33836,ade20k/ADE_train_00008866.jpg,train,224,224,112,112,ade20k/ADE_train_00008866_color.png,ade20k/ADE_train_00008866_object.png,ade20k/ADE_train_00008866_part_1.png;ade20k/ADE_train_00008866_part_2.png,,950.0,,[  1  12  14  15  25  71 122],6
15692,pascal/2008_001104.jpg,train,224,224,112,112,pascal/2008_001104_color.png,pascal/2008_001104_object.png,pascal/2008_001104_part.png,,,,[ 1 15 16 18 19 38 62],6
53432,ade20k/ADE_train_00006169.jpg,val,224,224,112,112,ade20k/ADE_train_00006169_color.png,ade20k/ADE_train_00006169_object.png,,,713.0,,[  1  13  16  35  44 138 215],6
13488,ade20k/ADE_train_00013241.jpg,train,224,224,112,112,ade20k/ADE_train_00013241_color.png,ade20k/ADE_train_00013241_object.png,,,,,[ 13  16  18  56 135 208 250],6
15680,pascal/2008_001985.jpg,train,224,224,112,112,pascal/2008_001985_color.png,pascal/2008_001985_object.png,pascal/2008_001985_part.png,,,,[  1  13  16  18  75 154 208],6
52013,ade20k/ADE_train_00015182.jpg,val,224,224,112,112,ade20k/ADE_train_00015182_color.png,ade20k/ADE_train_00015182_object.png,,,453.0,,[ 12  14  36  40  48 152 173],6
15747,pascal/2008_006436.jpg,train,224,224,112,112,pascal/2008_006436_color.png,pascal/2008_006436_object.png,pascal/2008_006436_part.png,,,,[ 12  14  24  63  93 101 188],6
33291,ade20k/ADE_train_00010828.jpg,train,224,224,112,112,ade20k/ADE_train_00010828_color.png,ade20k/ADE_train_00010828_object.png,ade20k/ADE_train_00010828_part_1.png,,562.0,,[  2  13  16  33  35  56 250],6
15576,ade20k/ADE_val_00001927.jpg,train,224,224,112,112,ade20k/ADE_val_00001927_color.png,ade20k/ADE_val_00001927_object.png,,,960.0,,[  2  12  14  48  70  72 122],6
52173,ade20k/ADE_train_00013221.jpg,val,224,224,112,112,ade20k/ADE_train_00013221_color.png,ade20k/ADE_train_00013221_object.png,,,,,[ 1 12 13 16 33 47 68],6
13675,pascal/2008_003290.jpg,train,224,224,112,112,pascal/2008_003290_color.png,pascal/2008_003290_object.png,pascal/2008_003290_part.png,,,,[  1  18  19  36  52  70 177],6
33780,pascal/2008_002152.jpg,train,224,224,112,112,pascal/2008_002152_color.png,pascal/2008_002152_object.png,pascal/2008_002152_part.png,,,,[ 17  18  85 105 121 170 224],6
39299,ade20k/ADE_val_00000053.jpg,train,224,224,112,112,ade20k/ADE_val_00000053_color.png,ade20k/ADE_val_00000053_object.png,ade20k/ADE_val_00000053_part_1.png;ade20k/ADE_val_00000053_part_2.png,,693.0,,[ 12  14  19  25  38 122 178],6
39291,ade20k/ADE_train_00003611.jpg,train,224,224,112,112,ade20k/ADE_train_00003611_color.png,ade20k/ADE_train_00003611_object.png,ade20k/ADE_train_00003611_part_1.png;ade20k/ADE_train_00003611_part_2.png,,83.0,,[ 12  25  40  61 100 101 197],6
53227,ade20k/ADE_train_00012697.jpg,val,224,224,112,112,ade20k/ADE_train_00012697_color.png,ade20k/ADE_train_00012697_object.png,,,,,[  1   3  13  56 136 172 213],6
39302,ade20k/ADE_train_00016858.jpg,train,224,224,112,112,ade20k/ADE_train_00016858_color.png,ade20k/ADE_train_00016858_object.png,ade20k/ADE_train_00016858_part_1.png;ade20k/ADE_train_00016858_part_2.png,,59.0,,[ 13  16  18  31  38  47 224],6
33765,ade20k/ADE_train_00001382.jpg,train,224,224,112,112,ade20k/ADE_train_00001382_color.png,ade20k/ADE_train_00001382_object.png,,,558.0,,[  1  18  38  47  71  76 250],6
52231,pascal/2008_003658.jpg,val,224,224,112,112,pascal/2008_003658_color.png,pascal/2008_003658_object.png,pascal/2008_003658_part.png,,,,[ 12  19  27  47  94 107 148],6
13744,ade20k/ADE_train_00015074.jpg,train,224,224,112,112,ade20k/ADE_train_00015074_color.png,ade20k/ADE_train_00015074_object.png,,,430.0,,[ 13  16  19  33  35 121 146],6
53202,ade20k/ADE_train_00009098.jpg,val,224,224,112,112,ade20k/ADE_train_00009098_color.png,ade20k/ADE_train_00009098_object.png,,,233.0,,[ 13  16  31  38  47  60 236],6
38980,pascal/2008_002191.jpg,train,224,224,112,112,pascal/2008_002191_color.png,pascal/2008_002191_object.png,pascal/2008_002191_part.png,,,,[ 13  18  19  52 145 184 232],6
13755,ade20k/ADE_train_00011701.jpg,train,224,224,112,112,ade20k/ADE_train_00011701_color.png,ade20k/ADE_train_00011701_object.png,,,838.0,,[ 13  16  18  33  75 131 169],6
13759,ade20k/ADE_train_00019312.jpg,train,224,224,112,112,ade20k/ADE_train_00019312_color.png,ade20k/ADE_train_00019312_object.png,,,0.0,,[ 12  14  15  25  46  86 104],6
53212,pascal/2008_000401.jpg,val,224,224,112,112,pascal/2008_000401_color.png,pascal/2008_000401_object.png,pascal/2008_000401_part.png,,,,[ 12  36  41  45 101 105 232],6
53362,ade20k/ADE_train_00018837.jpg,val,224,224,112,112,ade20k/ADE_train_00018837_color.png,ade20k/ADE_train_00018837_object.png,,,59.0,,[13 16 18 31 38 43 56],6
38965,ade20k/ADE_train_00011055.jpg,train,224,224,112,112,ade20k/ADE_train_00011055_color.png,ade20k/ADE_train_00011055_object.png,,,547.0,,[13 16 18 56 68 75 85],6
53261,pascal/2008_006570.jpg,val,224,224,112,112,pascal/2008_006570_color.png,pascal/2008_006570_object.png,pascal/2008_006570_part.png,,,,[ 16  19  33  52  65 160 243],6
13559,pascal/2008_000260.jpg,train,224,224,112,112,pascal/2008_000260_color.png,pascal/2008_000260_object.png,pascal/2008_000260_part.png,,,,[13 16 18 19 31 38 56],6
52100,ade20k/ADE_train_00009133.jpg,val,224,224,112,112,ade20k/ADE_train_00009133_color.png,ade20k/ADE_train_00009133_object.png,,,233.0,,[13 16 18 31 38 47 60],6
33294,ade20k/ADE_train_00009946.jpg,train,224,224,112,112,ade20k/ADE_train_00009946_color.png,ade20k/ADE_train_00009946_object.png,,,571.0,,[  1  12  14  19  75 165 238],6
13567,ade20k/ADE_train_00019725.jpg,train,224,224,112,112,ade20k/ADE_train_00019725_color.png,ade20k/ADE_train_00019725_object.png,,,511.0,,[  1  12  14  19  25 112 205],6
53319,ade20k/ADE_train_00004996.jpg,val,224,224,112,112,ade20k/ADE_train_00004996_color.png,ade20k/ADE_train_00004996_object.png,ade20k/ADE_train_00004996_part_1.png,,729.0,,[  1  13  16  18  33  35 159],6
15562,pascal/2010_001771.jpg,train,224,224,112,112,pascal/2010_001771_color.png,pascal/2010_001771_object.png,pascal/2010_001771_part.png,,,,[ 13  16  18  31  43  57 203],6
38963,ade20k/ADE_train_00002696.jpg,train,224,224,112,112,ade20k/ADE_train_00002696_color.png,ade20k/ADE_train_00002696_object.png,ade20k/ADE_train_00002696_part_1.png,,130.0,,[  1   2  12  14  94 125 165],6
15547,ade20k/ADE_val_00001468.jpg,train,224,224,112,112,ade20k/ADE_val_00001468_color.png,ade20k/ADE_val_00001468_object.png,ade20k/ADE_val_00001468_part_1.png;ade20k/ADE_val_00001468_part_2.png,,134.0,,[ 12  45  65  72 174 207 242],6
52137,ade20k/ADE_train_00016723.jpg,val,224,224,112,112,ade20k/ADE_train_00016723_color.png,ade20k/ADE_train_00016723_object.png,,,0.0,,[  1  13  56  68  75 109 209],6
13605,pascal/2008_004292.jpg,train,224,224,112,112,pascal/2008_004292_color.png,pascal/2008_004292_object.png,pascal/2008_004292_part.png,,,,[ 13  33  52  56  75  85 243],6
15523,ade20k/ADE_train_00004355.jpg,train,224,224,112,112,ade20k/ADE_train_00004355_color.png,ade20k/ADE_train_00004355_object.png,,,1052.0,,[ 13  16  33  57  68  75 169],6
52153,ade20k/ADE_train_00019604.jpg,val,224,224,112,112,ade20k/ADE_train_00019604_color.png,ade20k/ADE_train_00019604_object.png,,,0.0,,[ 1 11 12 14 50 71 97],6
53275,ade20k/ADE_train_00003616.jpg,val,224,224,112,112,ade20k/ADE_train_00003616_color.png,ade20k/ADE_train_00003616_object.png,ade20k/ADE_train_00003616_part_1.png,,83.0,,[12 14 15 40 50 61 77],6
13643,ade20k/ADE_train_00004370.jpg,train,224,224,112,112,ade20k/ADE_train_00004370_color.png,ade20k/ADE_train_00004370_object.png,,,0.0,,[ 12  14  23  25  40  46 121],6
39304,ade20k/ADE_val_00001855.jpg,train,224,224,112,112,ade20k/ADE_val_00001855_color.png,ade20k/ADE_val_00001855_object.png,ade20k/ADE_val_00001855_part_1.png;ade20k/ADE_val_00001855_part_2.png,,59.0,,[  1  18  23  31  43 144 178],6
13767,ade20k/ADE_train_00009028.jpg,train,224,224,112,112,ade20k/ADE_train_00009028_color.png,ade20k/ADE_train_00009028_object.png,,,233.0,,[ 1 13 16 24 31 38 47],6
51995,ade20k/ADE_train_00011583.jpg,val,224,224,112,112,ade20k/ADE_train_00011583_color.png,ade20k/ADE_train_00011583_object.png,ade20k/ADE_train_00011583_part_1.png,,0.0,,[12 13 16 18 68 75 76],6
53463,pascal/2010_005575.jpg,val,224,224,112,112,pascal/2010_005575_color.png,pascal/2010_005575_object.png,pascal/2010_005575_part.png,,,,[  1  12  27  42  63  93 248],6
13279,ade20k/ADE_train_00002308.jpg,train,224,224,112,112,ade20k/ADE_train_00002308_color.png,ade20k/ADE_train_00002308_object.png,,,1033.0,,[ 12  14  15  27  95 136 195],6
53596,pascal/2009_000199.jpg,val,224,224,112,112,pascal/2009_000199_color.png,pascal/2009_000199_object.png,pascal/2009_000199_part.png,,,,[ 13  16  18  31  33  43 203],6
13285,ade20k/ADE_train_00015615.jpg,train,224,224,112,112,ade20k/ADE_train_00015615_color.png,ade20k/ADE_train_00015615_object.png,ade20k/ADE_train_00015615_part_1.png,,1178.0,,[ 13  18  31  35  43  47 155],6
53588,ade20k/ADE_train_00013083.jpg,val,224,224,112,112,ade20k/ADE_train_00013083_color.png,ade20k/ADE_train_00013083_object.png,,,,,[  2  16  18 120 123 135 153],6
15954,ade20k/ADE_train_00004122.jpg,train,224,224,112,112,ade20k/ADE_train_00004122_color.png,ade20k/ADE_train_00004122_object.png,,,83.0,,[12 14 27 40 50 61 77],6
51833,ade20k/ADE_train_00009756.jpg,val,224,224,112,112,ade20k/ADE_train_00009756_color.png,ade20k/ADE_train_00009756_object.png,ade20k/ADE_train_00009756_part_1.png,,1001.0,,[  1  13  15  19  35  68 191],6
13274,pascal/2008_000266.jpg,train,224,224,112,112,pascal/2008_000266_color.png,pascal/2008_000266_object.png,pascal/2008_000266_part.png,,,,[ 12  14  19  27  40  63 188],6
33206,ade20k/ADE_train_00009134.jpg,train,224,224,112,112,ade20k/ADE_train_00009134_color.png,ade20k/ADE_train_00009134_object.png,,,233.0,,[ 12  13  16  31  38  47 239],6
13313,ade20k/ADE_train_00014964.jpg,train,224,224,112,112,ade20k/ADE_train_00014964_color.png,ade20k/ADE_train_00014964_object.png,,,0.0,,[ 12  14  25  50 136 141 212],6
13317,ade20k/ADE_val_00001713.jpg,train,224,224,112,112,ade20k/ADE_val_00001713_color.png,ade20k/ADE_val_00001713_object.png,ade20k/ADE_val_00001713_part_1.png;ade20k/ADE_val_00001713_part_2.png,,413.0,,[  1  12  14  19  29  50 136],6
15921,pascal/2010_005111.jpg,train,224,224,112,112,pascal/2010_005111_color.png,pascal/2010_005111_object.png,pascal/2010_005111_part.png,,,,[ 13  16  19  33  56  70 115],6
33225,pascal/2010_003365.jpg,train,224,224,112,112,pascal/2010_003365_color.png,pascal/2010_003365_object.png,pascal/2010_003365_part.png,,,,[  1  13  18  31  33 138 154],6
13346,ade20k/ADE_train_00018803.jpg,train,224,224,112,112,ade20k/ADE_train_00018803_color.png,ade20k/ADE_train_00018803_object.png,ade20k/ADE_train_00018803_part_1.png,,59.0,,[13 16 18 19 31 38 43],6
15903,ade20k/ADE_train_00016776.jpg,train,224,224,112,112,ade20k/ADE_train_00016776_color.png,ade20k/ADE_train_00016776_object.png,,,477.0,,[ 12  14  15  23  76 147 157],6
53580,ade20k/ADE_train_00002730.jpg,val,224,224,112,112,ade20k/ADE_train_00002730_color.png,ade20k/ADE_train_00002730_object.png,ade20k/ADE_train_00002730_part_1.png,,130.0,,[ 12  14  15  48  91 100 190],6
53523,ade20k/ADE_train_00004529.jpg,val,224,224,112,112,ade20k/ADE_train_00004529_color.png,ade20k/ADE_train_00004529_object.png,ade20k/ADE_train_00004529_part_1.png,,1127.0,,[  1  13  18  31  43 155 215],6
39376,ade20k/ADE_train_00011642.jpg,train,224,224,112,112,ade20k/ADE_train_00011642_color.png,ade20k/ADE_train_00011642_object.png,ade20k/ADE_train_00011642_part_1.png,,770.0,,[ 1 13 16 18 31 33 53],6
39382,pascal/2008_004071.jpg,train,224,224,112,112,pascal/2008_004071_color.png,pascal/2008_004071_object.png,pascal/2008_004071_part.png,,,,[12 14 19 27 36 40 63],6
16082,pascal/2010_003900.jpg,train,224,224,112,112,pascal/2010_003900_color.png,pascal/2010_003900_object.png,pascal/2010_003900_part.png,,,,[ 13  16  18  52  55  57 185],6
16075,ade20k/ADE_train_00019809.jpg,train,224,224,112,112,ade20k/ADE_train_00019809_color.png,ade20k/ADE_train_00019809_object.png,,,0.0,,[  1  13  16  18  33  57 209],6
51758,ade20k/ADE_train_00010054.jpg,val,224,224,112,112,ade20k/ADE_train_00010054_color.png,ade20k/ADE_train_00010054_object.png,,,1161.0,,[  2  13  16  19  69 146 149],6
33162,ade20k/ADE_train_00016629.jpg,train,224,224,112,112,ade20k/ADE_train_00016629_color.png,ade20k/ADE_train_00016629_object.png,,,223.0,,[  4  13  16  18  55 123 241],6
13230,ade20k/ADE_train_00009208.jpg,train,224,224,112,112,ade20k/ADE_train_00009208_color.png,ade20k/ADE_train_00009208_object.png,,,233.0,,[ 13  16  31  38  47  60 169],6
39384,pascal/2008_002936.jpg,train,224,224,112,112,pascal/2008_002936_color.png,pascal/2008_002936_object.png,pascal/2008_002936_part.png,,,,[13 16 18 52 57 75 93],6
53603,pascal/2008_001541.jpg,val,224,224,112,112,pascal/2008_001541_color.png,pascal/2008_001541_object.png,pascal/2008_001541_part.png,,,,[ 13  16  18  31  38  57 145],6
16034,ade20k/ADE_train_00016155.jpg,train,224,224,112,112,ade20k/ADE_train_00016155_color.png,ade20k/ADE_train_00016155_object.png,,,0.0,,[  2  13  19  30 123 135 208],6
51780,ade20k/ADE_train_00012901.jpg,val,224,224,112,112,ade20k/ADE_train_00012901_color.png,ade20k/ADE_train_00012901_object.png,,,,,[ 12  13  16  33  55  56 212],6
16015,ade20k/ADE_train_00016098.jpg,train,224,224,112,112,ade20k/ADE_train_00016098_color.png,ade20k/ADE_train_00016098_object.png,,,814.0,,[  1   4  12  13  40  43 200],6
51788,ade20k/ADE_train_00019798.jpg,val,224,224,112,112,ade20k/ADE_train_00019798_color.png,ade20k/ADE_train_00019798_object.png,,,728.0,,[  2  13  16  31  43  55 153],6
39383,pascal/2008_002947.jpg,train,224,224,112,112,pascal/2008_002947_color.png,pascal/2008_002947_object.png,pascal/2008_002947_part.png,,,,[ 12  19  24  27  40 107 148],6
13260,pascal/2008_005926.jpg,train,224,224,112,112,pascal/2008_005926_color.png,pascal/2008_005926_object.png,pascal/2008_005926_part.png,,,,[ 12  14  25  27  40  63 188],6
16001,pascal/2008_003334.jpg,train,224,224,112,112,pascal/2008_003334_color.png,pascal/2008_003334_object.png,pascal/2008_003334_part.png,,,,[ 13  16  18  19  31  33 184],6
33894,ade20k/ADE_train_00016240.jpg,train,224,224,112,112,ade20k/ADE_train_00016240_color.png,ade20k/ADE_train_00016240_object.png,ade20k/ADE_train_00016240_part_1.png,,555.0,,[  1   2  12  28  65  72 116],6
15756,ade20k/ADE_train_00016095.jpg,train,224,224,112,112,ade20k/ADE_train_00016095_color.png,ade20k/ADE_train_00016095_object.png,,,814.0,,[ 4 12 19 35 40 43 90],6
13356,ade20k/ADE_train_00001939.jpg,train,224,224,112,112,ade20k/ADE_train_00001939_color.png,ade20k/ADE_train_00001939_object.png,,,428.0,,[ 1 12 14 15 23 25 51],6
51883,ade20k/ADE_train_00007868.jpg,val,224,224,112,112,ade20k/ADE_train_00007868_color.png,ade20k/ADE_train_00007868_object.png,ade20k/ADE_train_00007868_part_1.png,,900.0,,[12 13 16 18 19 31 35],6
53488,ade20k/ADE_val_00001911.jpg,val,224,224,112,112,ade20k/ADE_val_00001911_color.png,ade20k/ADE_val_00001911_object.png,ade20k/ADE_val_00001911_part_1.png,,410.0,,[ 12  14  15  27  36  97 195],6
15799,ade20k/ADE_train_00010090.jpg,train,224,224,112,112,ade20k/ADE_train_00010090_color.png,ade20k/ADE_train_00010090_object.png,,,911.0,,[  3  12  14  23  25  46 153],6
15798,ade20k/ADE_train_00015011.jpg,train,224,224,112,112,ade20k/ADE_train_00015011_color.png,ade20k/ADE_train_00015011_object.png,,,430.0,,[ 16  19  33  43  68 113 121],6
53478,ade20k/ADE_train_00017758.jpg,val,224,224,112,112,ade20k/ADE_train_00017758_color.png,ade20k/ADE_train_00017758_object.png,ade20k/ADE_train_00017758_part_1.png;ade20k/ADE_train_00017758_part_2.png,,59.0,,[18 31 38 43 47 55 60],6
51948,pascal/2008_006377.jpg,val,224,224,112,112,pascal/2008_006377_color.png,pascal/2008_006377_object.png,pascal/2008_006377_part.png,,,,[ 12  19  46  55  70 105 248],6
51956,ade20k/ADE_train_00019455.jpg,val,224,224,112,112,ade20k/ADE_train_00019455_color.png,ade20k/ADE_train_00019455_object.png,,,580.0,,[ 13  16  18  56 172 225 250],6
15809,ade20k/ADE_train_00016590.jpg,train,224,224,112,112,ade20k/ADE_train_00016590_color.png,ade20k/ADE_train_00016590_object.png,,,223.0,,[  1  13  18  31  43  56 241],6
13430,ade20k/ADE_train_00013729.jpg,train,224,224,112,112,ade20k/ADE_train_00013729_color.png,ade20k/ADE_train_00013729_object.png,,,,,[  2   4  13  44  56 101 172],6
53472,ade20k/ADE_train_00019908.jpg,val,224,224,112,112,ade20k/ADE_train_00019908_color.png,ade20k/ADE_train_00019908_object.png,,,745.0,,[  1   2  13  18 153 186 238],6
51980,ade20k/ADE_train_00006208.jpg,val,224,224,112,112,ade20k/ADE_train_00006208_color.png,ade20k/ADE_train_00006208_object.png,,,724.0,,[  2  13  47  57  60  68 226],6
13438,ade20k/ADE_train_00016399.jpg,train,224,224,112,112,ade20k/ADE_train_00016399_color.png,ade20k/ADE_train_00016399_object.png,,,223.0,,[  1  13  16  18 137 225 241],6
51984,ade20k/ADE_train_00001698.jpg,val,224,224,112,112,ade20k/ADE_train_00001698_color.png,ade20k/ADE_train_00001698_object.png,,,460.0,,[  1  12  14  18  25  40 122],6
51990,pascal/2009_000318.jpg,val,224,224,112,112,pascal/2009_000318_color.png,pascal/2009_000318_object.png,pascal/2009_000318_part.png,,,,[  1   6  16  18  57  79 128],6
53465,pascal/2008_007850.jpg,val,224,224,112,112,pascal/2008_007850_color.png,pascal/2008_007850_object.png,pascal/2008_007850_part.png,,,,[  2  13  16  18  52 170 183],6
13432,ade20k/ADE_train_00008913.jpg,train,224,224,112,112,ade20k/ADE_train_00008913_color.png,ade20k/ADE_train_00008913_object.png,,,1029.0,,[  1   3  14  25  88  95 175],6
15891,pascal/2008_004498.jpg,train,224,224,112,112,pascal/2008_004498_color.png,pascal/2008_004498_object.png,pascal/2008_004498_part.png,,,,[ 2  4 13 16 33 55 93],6
53489,ade20k/ADE_train_00007428.jpg,val,224,224,112,112,ade20k/ADE_train_00007428_color.png,ade20k/ADE_train_00007428_object.png,,,1169.0,,[12 13 16 38 68 75 85],6
53495,ade20k/ADE_train_00011026.jpg,val,224,224,112,112,ade20k/ADE_train_00011026_color.png,ade20k/ADE_train_00011026_object.png,,,547.0,,[  2   7  13  19 112 135 146],6
51884,ade20k/ADE_train_00015100.jpg,val,224,224,112,112,ade20k/ADE_train_00015100_color.png,ade20k/ADE_train_00015100_object.png,,,712.0,,[ 12  14  25  38 113 122 221],6
15879,ade20k/ADE_train_00018773.jpg,train,224,224,112,112,ade20k/ADE_train_00018773_color.png,ade20k/ADE_train_00018773_object.png,ade20k/ADE_train_00018773_part_1.png,,59.0,,[ 13  18  31  38  56  60 149],6
33234,ade20k/ADE_train_00020166.jpg,train,224,224,112,112,ade20k/ADE_train_00020166_color.png,ade20k/ADE_train_00020166_object.png,ade20k/ADE_train_00020166_part_1.png,,541.0,,[  1  12  14  15  21  61 101],6
