,image,split,ih,iw,sh,sw,color,object,part,material,scene,texture,objects,n_objects
2655,ade20k/ADE_train_00010194.jpg,train,224,224,112,112,ade20k/ADE_train_00010194_color.png,ade20k/ADE_train_00010194_object.png,ade20k/ADE_train_00010194_part_1.png,,134.0,,[  1  12  25  41  45 116 125 141 190 191 207],10
35668,ade20k/ADE_val_00001333.jpg,train,224,224,112,112,ade20k/ADE_val_00001333_color.png,ade20k/ADE_val_00001333_object.png,ade20k/ADE_val_00001333_part_1.png,,0.0,,[ 12  14  19  36  48  65  70 100 112 214 221],10
391,ade20k/ADE_train_00019469.jpg,train,224,224,112,112,ade20k/ADE_train_00019469_color.png,ade20k/ADE_train_00019469_object.png,,,0.0,,[  2   3  12  14  15  25  27  54  85  86 189],10
24834,ade20k/ADE_train_00017613.jpg,train,224,224,112,112,ade20k/ADE_train_00017613_color.png,ade20k/ADE_train_00017613_object.png,ade20k/ADE_train_00017613_part_1.png;ade20k/ADE_train_00017613_part_2.png,,59.0,,[ 16  18  31  35  38  43  47  48  60 155 239],10
25999,ade20k/ADE_train_00006850.jpg,train,224,224,112,112,ade20k/ADE_train_00006850_color.png,ade20k/ADE_train_00006850_object.png,ade20k/ADE_train_00006850_part_1.png;ade20k/ADE_train_00006850_part_2.png,,186.0,,[ 12  14  15  23  25  27  36  40  95  97 141],10
42473,ade20k/ADE_train_00013632.jpg,train,224,224,112,112,ade20k/ADE_train_00013632_color.png,ade20k/ADE_train_00013632_object.png,,,,,[13 16 18 31 33 35 38 47 55 57 68],10
478,ade20k/ADE_train_00005392.jpg,train,224,224,112,112,ade20k/ADE_train_00005392_color.png,ade20k/ADE_train_00005392_object.png,,,1086.0,,[  1  12  14  19  25  40  79  88 122 207 225],10
28178,ade20k/ADE_train_00002684.jpg,train,224,224,112,112,ade20k/ADE_train_00002684_color.png,ade20k/ADE_train_00002684_object.png,ade20k/ADE_train_00002684_part_1.png,,130.0,,[  1  12  14  25  48  54  76 165 189 190 214],10
43180,ade20k/ADE_train_00018146.jpg,train,224,224,112,112,ade20k/ADE_train_00018146_color.png,ade20k/ADE_train_00018146_object.png,ade20k/ADE_train_00018146_part_1.png;ade20k/ADE_train_00018146_part_2.png,,59.0,,[ 13  16  18  31  35  38  43  55  57 155 211],10
61570,ade20k/ADE_train_00010743.jpg,val,224,224,112,112,ade20k/ADE_train_00010743_color.png,ade20k/ADE_train_00010743_object.png,ade20k/ADE_train_00010743_part_1.png,,134.0,,[ 12  14  19  25  45  70  91  97 125 148 191],10
2665,ade20k/ADE_train_00019088.jpg,train,224,224,112,112,ade20k/ADE_train_00019088_color.png,ade20k/ADE_train_00019088_object.png,ade20k/ADE_train_00019088_part_1.png,,1133.0,,[  1  12  14  15  27  36  42  63  89 107 174],10
62693,ade20k/ADE_train_00008475.jpg,val,224,224,112,112,ade20k/ADE_train_00008475_color.png,ade20k/ADE_train_00008475_object.png,ade20k/ADE_train_00008475_part_1.png;ade20k/ADE_train_00008475_part_2.png,,492.0,,[  1  12  14  15  25  45  51 170 191 204 210],10
61561,pascal/2008_006960.jpg,val,224,224,112,112,pascal/2008_006960_color.png,pascal/2008_006960_object.png,pascal/2008_006960_part.png,,,,[ 16  18  19  33  38  52  55  57  85 115 161],10
62510,pascal/2009_004847.jpg,val,224,224,112,112,pascal/2009_004847_color.png,pascal/2009_004847_object.png,pascal/2009_004847_part.png,,,,[  1  14  19  27  36  45  70  89  94 107 148],10
28764,ade20k/ADE_val_00001798.jpg,train,224,224,112,112,ade20k/ADE_val_00001798_color.png,ade20k/ADE_val_00001798_object.png,ade20k/ADE_val_00001798_part_1.png;ade20k/ADE_val_00001798_part_2.png,,59.0,,[  3  16  18  19  31  35  38  43  63  90 149],10
126,ade20k/ADE_train_00018036.jpg,train,224,224,112,112,ade20k/ADE_train_00018036_color.png,ade20k/ADE_train_00018036_object.png,ade20k/ADE_train_00018036_part_1.png;ade20k/ADE_train_00018036_part_2.png,,59.0,,[ 13  18  19  31  38  43  47  60 119 155 178],10
44533,ade20k/ADE_train_00008311.jpg,val,224,224,112,112,ade20k/ADE_train_00008311_color.png,ade20k/ADE_train_00008311_object.png,ade20k/ADE_train_00008311_part_1.png;ade20k/ADE_train_00008311_part_2.png,,616.0,,[  1  12  14  15  25  45  46  91 116 229 247],10
2678,ade20k/ADE_train_00015120.jpg,train,224,224,112,112,ade20k/ADE_train_00015120_color.png,ade20k/ADE_train_00015120_object.png,ade20k/ADE_train_00015120_part_1.png;ade20k/ADE_train_00015120_part_2.png,,579.0,,[ 12  16  18  19  31  35  38  43  76 147 255],10
37050,ade20k/ADE_train_00009622.jpg,train,224,224,112,112,ade20k/ADE_train_00009622_color.png,ade20k/ADE_train_00009622_object.png,ade20k/ADE_train_00009622_part_1.png;ade20k/ADE_train_00009622_part_2.png,,302.0,,[12 14 27 35 40 50 61 72 78 90 95],10
872,pascal/2008_003667.jpg,train,224,224,112,112,pascal/2008_003667_color.png,pascal/2008_003667_object.png,pascal/2008_003667_part.png,,,,[  2  12  14  19  27  36  40  54  81 168 188],10
208,ade20k/ADE_train_00006853.jpg,train,224,224,112,112,ade20k/ADE_train_00006853_color.png,ade20k/ADE_train_00006853_object.png,,,186.0,,[12 14 15 25 27 36 45 50 54 76 79],10
919,ade20k/ADE_train_00003720.jpg,train,224,224,112,112,ade20k/ADE_train_00003720_color.png,ade20k/ADE_train_00003720_object.png,,,83.0,,[ 12  14  15  23  25  27  50  61  77  86 141],10
2544,ade20k/ADE_train_00007527.jpg,train,224,224,112,112,ade20k/ADE_train_00007527_color.png,ade20k/ADE_train_00007527_object.png,ade20k/ADE_train_00007527_part_1.png;ade20k/ADE_train_00007527_part_2.png,,0.0,,[  1  12  14  15  17  25 122 132 199 216 218],10
42630,ade20k/ADE_train_00012580.jpg,train,224,224,112,112,ade20k/ADE_train_00012580_color.png,ade20k/ADE_train_00012580_object.png,ade20k/ADE_train_00012580_part_1.png,,,,[  1  12  13  15  16  18  33  35 146 147 157],10
61646,ade20k/ADE_train_00000571.jpg,val,224,224,112,112,ade20k/ADE_train_00000571_color.png,ade20k/ADE_train_00000571_object.png,ade20k/ADE_train_00000571_part_1.png,,713.0,,[  2  12  13  18  19  31  43  47  60 115 178],10
24779,ade20k/ADE_train_00009110.jpg,train,224,224,112,112,ade20k/ADE_train_00009110_color.png,ade20k/ADE_train_00009110_object.png,,,233.0,,[ 1 13 16 18 24 31 38 43 47 55 60],10
35637,ade20k/ADE_train_00012538.jpg,train,224,224,112,112,ade20k/ADE_train_00012538_color.png,ade20k/ADE_train_00012538_object.png,ade20k/ADE_train_00012538_part_1.png,,,,[  2  13  16  18  31  33  35  38 115 141 147],10
3728,ade20k/ADE_val_00001052.jpg,train,224,224,112,112,ade20k/ADE_val_00001052_color.png,ade20k/ADE_val_00001052_object.png,ade20k/ADE_val_00001052_part_1.png;ade20k/ADE_val_00001052_part_2.png,,693.0,,[  1  12  14  19  23  25  38  40  46 111 160],10
35642,ade20k/ADE_train_00011573.jpg,train,224,224,112,112,ade20k/ADE_train_00011573_color.png,ade20k/ADE_train_00011573_object.png,,,491.0,,[ 12  14  25  27  35  36  48 112 113 127 141],10
61640,ade20k/ADE_train_00000937.jpg,val,224,224,112,112,ade20k/ADE_train_00000937_color.png,ade20k/ADE_train_00000937_object.png,ade20k/ADE_train_00000937_part_1.png;ade20k/ADE_train_00000937_part_2.png,,,,[  1  12  14  25  54  61  78  95 132 152 247],10
61636,ade20k/ADE_train_00003791.jpg,val,224,224,112,112,ade20k/ADE_train_00003791_color.png,ade20k/ADE_train_00003791_object.png,,,83.0,,[ 12  14  27  36  40  45  50  54  61  77 100],10
3710,ade20k/ADE_train_00000334.jpg,train,224,224,112,112,ade20k/ADE_train_00000334_color.png,ade20k/ADE_train_00000334_object.png,ade20k/ADE_train_00000334_part_1.png,,83.0,,[ 12  14  27  40  45  54  61  77 100 101 107],10
3704,ade20k/ADE_train_00002184.jpg,train,224,224,112,112,ade20k/ADE_train_00002184_color.png,ade20k/ADE_train_00002184_object.png,ade20k/ADE_train_00002184_part_1.png;ade20k/ADE_train_00002184_part_2.png,,509.0,,[  2   3  12  19  25  27  28  40  46 125 174],10
26043,ade20k/ADE_train_00005477.jpg,train,224,224,112,112,ade20k/ADE_train_00005477_color.png,ade20k/ADE_train_00005477_object.png,,,459.0,,[ 12  14  25  40  45  50  61  72 132 152 182],10
24819,ade20k/ADE_train_00004055.jpg,train,224,224,112,112,ade20k/ADE_train_00004055_color.png,ade20k/ADE_train_00004055_object.png,,,83.0,,[12 14 19 23 25 27 40 46 50 61 77],10
44464,pascal/2008_005181.jpg,val,224,224,112,112,pascal/2008_005181_color.png,pascal/2008_005181_object.png,pascal/2008_005181_part.png,,,,[ 16  17  18  33  36  52  57  93 105 119 167],10
27316,ade20k/ADE_val_00000854.jpg,train,224,224,112,112,ade20k/ADE_val_00000854_color.png,ade20k/ADE_val_00000854_object.png,ade20k/ADE_val_00000854_part_1.png;ade20k/ADE_val_00000854_part_2.png,,59.0,,[  1  16  18  19  31  38  43  47 165 178 255],10
2585,ade20k/ADE_train_00004246.jpg,train,224,224,112,112,ade20k/ADE_train_00004246_color.png,ade20k/ADE_train_00004246_object.png,ade20k/ADE_train_00004246_part_1.png;ade20k/ADE_train_00004246_part_2.png,,0.0,,[  1  12  15  19  27  36  37  54 100 112 152],10
24822,ade20k/ADE_train_00013216.jpg,train,224,224,112,112,ade20k/ADE_train_00013216_color.png,ade20k/ADE_train_00013216_object.png,,,,,[  1   3  13  16  31  33  38  43 109 135 200],10
3683,ade20k/ADE_train_00012786.jpg,train,224,224,112,112,ade20k/ADE_train_00012786_color.png,ade20k/ADE_train_00012786_object.png,ade20k/ADE_train_00012786_part_1.png,,,,[ 12  13  16  18  19  31  35  38  43  47 200],10
61602,ade20k/ADE_train_00017420.jpg,val,224,224,112,112,ade20k/ADE_train_00017420_color.png,ade20k/ADE_train_00017420_object.png,ade20k/ADE_train_00017420_part_1.png;ade20k/ADE_train_00017420_part_2.png,,59.0,,[  1   6  16  18  31  38  43  47 144 156 255],10
3678,ade20k/ADE_train_00006653.jpg,train,224,224,112,112,ade20k/ADE_train_00006653_color.png,ade20k/ADE_train_00006653_object.png,,,697.0,,[  1   3  12  14  15  27  45  70  86 222 246],10
120,ade20k/ADE_val_00001807.jpg,train,224,224,112,112,ade20k/ADE_val_00001807_color.png,ade20k/ADE_val_00001807_object.png,ade20k/ADE_val_00001807_part_1.png;ade20k/ADE_val_00001807_part_2.png,,59.0,,[  1  13  16  18  31  35  38  43  47  55 144],10
26016,pascal/2010_002830.jpg,train,224,224,112,112,pascal/2010_002830_color.png,pascal/2010_002830_object.png,pascal/2010_002830_part.png,,,,[  1  12  14  27  36  40  65  78  89 145 147],10
2432,ade20k/ADE_train_00014941.jpg,train,224,224,112,112,ade20k/ADE_train_00014941_color.png,ade20k/ADE_train_00014941_object.png,,,0.0,,[  1  12  14  19  25  30  65 113 121 210 244],10
42601,ade20k/ADE_val_00000971.jpg,train,224,224,112,112,ade20k/ADE_val_00000971_color.png,ade20k/ADE_val_00000971_object.png,ade20k/ADE_val_00000971_part_1.png;ade20k/ADE_val_00000971_part_2.png,,126.0,,[ 12  14  25  36  40  41  45  50  63  77 118],10
42108,ade20k/ADE_train_00003872.jpg,train,224,224,112,112,ade20k/ADE_train_00003872_color.png,ade20k/ADE_train_00003872_object.png,ade20k/ADE_train_00003872_part_1.png,,83.0,,[ 12  14  15  23  25  41  45  54  61 100 152],10
36130,ade20k/ADE_train_00000219.jpg,train,224,224,112,112,ade20k/ADE_train_00000219_color.png,ade20k/ADE_train_00000219_object.png,ade20k/ADE_train_00000219_part_1.png,,83.0,,[ 12  14  15  23  27  40  50  61  95 127 254],10
1448,ade20k/ADE_train_00015603.jpg,train,224,224,112,112,ade20k/ADE_train_00015603_color.png,ade20k/ADE_train_00015603_object.png,,,0.0,,[  1   3  13  18  19  31  43  60 121 128 208],10
60661,ade20k/ADE_train_00010973.jpg,val,224,224,112,112,ade20k/ADE_train_00010973_color.png,ade20k/ADE_train_00010973_object.png,ade20k/ADE_train_00010973_part_1.png,,694.0,,[  2  10  12  14  25  27  78  95 127 147 195],10
43591,ade20k/ADE_train_00020081.jpg,train,224,224,112,112,ade20k/ADE_train_00020081_color.png,ade20k/ADE_train_00020081_object.png,,,1035.0,,[  1   4  12  14  25  36 104 153 161 168 175],10
60666,ade20k/ADE_train_00017034.jpg,val,224,224,112,112,ade20k/ADE_train_00017034_color.png,ade20k/ADE_train_00017034_object.png,ade20k/ADE_train_00017034_part_1.png,,59.0,,[  1  13  15  16  18  31  33  35  60 149 153],10
26341,ade20k/ADE_train_00007163.jpg,train,224,224,112,112,ade20k/ADE_train_00007163_color.png,ade20k/ADE_train_00007163_object.png,ade20k/ADE_train_00007163_part_1.png,,186.0,,[12 14 15 25 27 36 40 45 50 95 97],10
2281,ade20k/ADE_train_00012426.jpg,train,224,224,112,112,ade20k/ADE_train_00012426_color.png,ade20k/ADE_train_00012426_object.png,ade20k/ADE_train_00012426_part_1.png,,,,[  1  12  13  16  18  19  31  33  35  56 111],10
1429,ade20k/ADE_train_00000491.jpg,train,224,224,112,112,ade20k/ADE_train_00000491_color.png,ade20k/ADE_train_00000491_object.png,ade20k/ADE_train_00000491_part_1.png;ade20k/ADE_train_00000491_part_2.png,,83.0,,[  1  12  14  15  16  23  25  27  50  61 164],10
24448,ade20k/ADE_train_00020138.jpg,train,224,224,112,112,ade20k/ADE_train_00020138_color.png,ade20k/ADE_train_00020138_object.png,ade20k/ADE_train_00020138_part_1.png,,710.0,,[ 13  16  33  35  57  60  68  79 104 131 146],10
24460,ade20k/ADE_train_00018607.jpg,train,224,224,112,112,ade20k/ADE_train_00018607_color.png,ade20k/ADE_train_00018607_object.png,ade20k/ADE_train_00018607_part_1.png,,59.0,,[ 13  18  19  31  38  43  44  47  60 115 178],10
26335,ade20k/ADE_train_00004209.jpg,train,224,224,112,112,ade20k/ADE_train_00004209_color.png,ade20k/ADE_train_00004209_object.png,ade20k/ADE_train_00004209_part_1.png,,83.0,,[ 12  15  25  27  40  41  50  54  61 100 182],10
361,ade20k/ADE_train_00012253.jpg,train,224,224,112,112,ade20k/ADE_train_00012253_color.png,ade20k/ADE_train_00012253_object.png,,,554.0,,[  4  12  14  15  25  46  47  57  76  86 166],10
61837,ade20k/ADE_train_00018390.jpg,val,224,224,112,112,ade20k/ADE_train_00018390_color.png,ade20k/ADE_train_00018390_object.png,ade20k/ADE_train_00018390_part_1.png,,59.0,,[ 13  18  19  31  38  43  47  60 115 119 178],10
3964,ade20k/ADE_train_00001380.jpg,train,224,224,112,112,ade20k/ADE_train_00001380_color.png,ade20k/ADE_train_00001380_object.png,,,558.0,,[  2   3  13  16  18  43  47  55 119 169 192],10
29248,ade20k/ADE_train_00010338.jpg,train,224,224,112,112,ade20k/ADE_train_00010338_color.png,ade20k/ADE_train_00010338_object.png,ade20k/ADE_train_00010338_part_1.png,,134.0,,[  1  12  14  27  45  70  89 116 207 242 249],10
27187,ade20k/ADE_train_00008530.jpg,train,224,224,112,112,ade20k/ADE_train_00008530_color.png,ade20k/ADE_train_00008530_object.png,ade20k/ADE_train_00008530_part_1.png,,687.0,,[  2   3  13  16  18  25  31  33  57 132 242],10
60681,ade20k/ADE_train_00006218.jpg,val,224,224,112,112,ade20k/ADE_train_00006218_color.png,ade20k/ADE_train_00006218_object.png,ade20k/ADE_train_00006218_part_1.png,,970.0,,[  1  13  18  19  31  38  47  55 119 178 187],10
27190,pascal/2008_000016.jpg,train,224,224,112,112,pascal/2008_000016_color.png,pascal/2008_000016_object.png,pascal/2008_000016_part.png,,,,[  1   2  12  25  27  45 147 168 180 199 246],10
26312,ade20k/ADE_train_00003333.jpg,train,224,224,112,112,ade20k/ADE_train_00003333_color.png,ade20k/ADE_train_00003333_object.png,ade20k/ADE_train_00003333_part_1.png;ade20k/ADE_train_00003333_part_2.png,,83.0,,[  1  12  14  23  27  50  54  61  77 101 197],10
42585,pascal/2009_004440.jpg,train,224,224,112,112,pascal/2009_004440_color.png,pascal/2009_004440_object.png,pascal/2009_004440_part.png,,,,[ 16  18  31  33  38  46  55  56  57 167 203],10
63257,pascal/2009_003253.jpg,val,224,224,112,112,pascal/2009_003253_color.png,pascal/2009_003253_object.png,pascal/2009_003253_part.png,,,,[  1  12  14  18  27  36  45  54  89 141 195],10
27144,ade20k/ADE_train_00015976.jpg,train,224,224,112,112,ade20k/ADE_train_00015976_color.png,ade20k/ADE_train_00015976_object.png,ade20k/ADE_train_00015976_part_1.png,,510.0,,[  1  13  15  16  18  31  35  38  68 212 232],10
24496,ade20k/ADE_train_00007593.jpg,train,224,224,112,112,ade20k/ADE_train_00007593_color.png,ade20k/ADE_train_00007593_object.png,ade20k/ADE_train_00007593_part_1.png;ade20k/ADE_train_00007593_part_2.png,,907.0,,[  1  13  18  19  31  43  47  60 152 161 239],10
28670,ade20k/ADE_train_00016745.jpg,train,224,224,112,112,ade20k/ADE_train_00016745_color.png,ade20k/ADE_train_00016745_object.png,,,940.0,,[  1   2  11  16  17  18  31  47  57 108 175],10
28405,ade20k/ADE_train_00012473.jpg,train,224,224,112,112,ade20k/ADE_train_00012473_color.png,ade20k/ADE_train_00012473_object.png,,,,,[  2  13  16  18  31  47  56  57  68 156 172],10
43040,ade20k/ADE_train_00018307.jpg,train,224,224,112,112,ade20k/ADE_train_00018307_color.png,ade20k/ADE_train_00018307_object.png,ade20k/ADE_train_00018307_part_1.png,,59.0,,[  1  13  18  19  31  38  43  47  57 175 178],10
60617,ade20k/ADE_train_00010589.jpg,val,224,224,112,112,ade20k/ADE_train_00010589_color.png,ade20k/ADE_train_00010589_object.png,ade20k/ADE_train_00010589_part_1.png,,134.0,,[ 12  14  15  23  25  45  72  91 125 179 249],10
62402,ade20k/ADE_train_00007460.jpg,val,224,224,112,112,ade20k/ADE_train_00007460_color.png,ade20k/ADE_train_00007460_object.png,ade20k/ADE_train_00007460_part_1.png,,707.0,,[  1  12  13  16  18  23  35  60 113 136 144],10
771,ade20k/ADE_train_00011102.jpg,train,224,224,112,112,ade20k/ADE_train_00011102_color.png,ade20k/ADE_train_00011102_object.png,ade20k/ADE_train_00011102_part_1.png;ade20k/ADE_train_00011102_part_2.png,,126.0,,[ 1 12 14 15 27 32 41 48 54 63 77],10
29233,ade20k/ADE_train_00013792.jpg,train,224,224,112,112,ade20k/ADE_train_00013792_color.png,ade20k/ADE_train_00013792_object.png,ade20k/ADE_train_00013792_part_1.png,,,,[ 12  14  15  19  23  25  27  35  88 122 173],10
45651,ade20k/ADE_train_00002844.jpg,val,224,224,112,112,ade20k/ADE_train_00002844_color.png,ade20k/ADE_train_00002844_object.png,ade20k/ADE_train_00002844_part_1.png,,130.0,,[  1  12  14  23  40  45  48  54  76  91 190],10
37236,pascal/2008_000432.jpg,train,224,224,112,112,pascal/2008_000432_color.png,pascal/2008_000432_object.png,pascal/2008_000432_part.png,,,,[  3  12  14  19  27  36  44  45  70 109 112],10
42574,ade20k/ADE_train_00019621.jpg,train,224,224,112,112,ade20k/ADE_train_00019621_color.png,ade20k/ADE_train_00019621_object.png,ade20k/ADE_train_00019621_part_1.png,,410.0,,[ 12  14  23  25  27  35  36  40  46  95 118],10
27120,ade20k/ADE_train_00004448.jpg,train,224,224,112,112,ade20k/ADE_train_00004448_color.png,ade20k/ADE_train_00004448_object.png,ade20k/ADE_train_00004448_part_1.png;ade20k/ADE_train_00004448_part_2.png,,610.0,,[ 12  15  25  35  45  50  90  95 111 118 240],10
45644,ade20k/ADE_train_00017860.jpg,val,224,224,112,112,ade20k/ADE_train_00017860_color.png,ade20k/ADE_train_00017860_object.png,ade20k/ADE_train_00017860_part_1.png;ade20k/ADE_train_00017860_part_2.png,,59.0,,[ 13  16  18  31  38  43  60 149 155 178 239],10
45638,ade20k/ADE_train_00001374.jpg,val,224,224,112,112,ade20k/ADE_train_00001374_color.png,ade20k/ADE_train_00001374_object.png,,,558.0,,[  3  13  18  19  55  60 119 135 154 175 208],10
27130,ade20k/ADE_train_00013575.jpg,train,224,224,112,112,ade20k/ADE_train_00013575_color.png,ade20k/ADE_train_00013575_object.png,,,,,[  1  12  14  15  19  25  27  36 122 147 242],10
773,ade20k/ADE_train_00020126.jpg,train,224,224,112,112,ade20k/ADE_train_00020126_color.png,ade20k/ADE_train_00020126_object.png,,,710.0,,[ 12  13  16  18  23  33  35  43  60  68 131],10
2204,ade20k/ADE_train_00014036.jpg,train,224,224,112,112,ade20k/ADE_train_00014036_color.png,ade20k/ADE_train_00014036_object.png,ade20k/ADE_train_00014036_part_1.png;ade20k/ADE_train_00014036_part_2.png,,380.0,,[  1  12  14  25  37  78 127 160 199 216 247],10
44161,ade20k/ADE_train_00015319.jpg,train,224,224,112,112,ade20k/ADE_train_00015319_color.png,ade20k/ADE_train_00015319_object.png,,,1102.0,,[ 1  4 12 14 15 25 36 45 46 53 86],10
28778,ade20k/ADE_train_00010705.jpg,train,224,224,112,112,ade20k/ADE_train_00010705_color.png,ade20k/ADE_train_00010705_object.png,ade20k/ADE_train_00010705_part_1.png,,134.0,,[ 12  14  15  23  25  27  36  45  46 116 191],10
28895,ade20k/ADE_train_00017600.jpg,train,224,224,112,112,ade20k/ADE_train_00017600_color.png,ade20k/ADE_train_00017600_object.png,ade20k/ADE_train_00017600_part_1.png;ade20k/ADE_train_00017600_part_2.png,,59.0,,[  1  13  18  35  43  50  54  62  90 115 234],10
26394,ade20k/ADE_train_00003474.jpg,train,224,224,112,112,ade20k/ADE_train_00003474_color.png,ade20k/ADE_train_00003474_object.png,ade20k/ADE_train_00003474_part_1.png;ade20k/ADE_train_00003474_part_2.png,,83.0,,[  1   2  12  14  23  40  45  61  95 125 197],10
28777,ade20k/ADE_train_00011538.jpg,train,224,224,112,112,ade20k/ADE_train_00011538_color.png,ade20k/ADE_train_00011538_object.png,,,491.0,,[  1  11  12  14  15  23  40  41  47  95 127],10
4003,ade20k/ADE_train_00018274.jpg,train,224,224,112,112,ade20k/ADE_train_00018274_color.png,ade20k/ADE_train_00018274_object.png,ade20k/ADE_train_00018274_part_1.png,,59.0,,[  1  13  16  18  19  31  38  60 149 206 255],10
26392,ade20k/ADE_train_00018768.jpg,train,224,224,112,112,ade20k/ADE_train_00018768_color.png,ade20k/ADE_train_00018768_object.png,ade20k/ADE_train_00018768_part_1.png,,59.0,,[ 13  16  18  19  31  38  43  47 113 120 178],10
61889,ade20k/ADE_train_00000255.jpg,val,224,224,112,112,ade20k/ADE_train_00000255_color.png,ade20k/ADE_train_00000255_object.png,ade20k/ADE_train_00000255_part_1.png,,83.0,,[  1  12  14  15  16  27  40  50  54  61 111],10
3642,pascal/2010_001094.jpg,train,224,224,112,112,pascal/2010_001094_color.png,pascal/2010_001094_object.png,pascal/2010_001094_part.png,,,,[ 16  18  19  34  36  52  70  85  89  93 109],10
43575,ade20k/ADE_train_00001765.jpg,train,224,224,112,112,ade20k/ADE_train_00001765_color.png,ade20k/ADE_train_00001765_object.png,ade20k/ADE_train_00001765_part_1.png,,424.0,,[  1  12  14  15  25  27  36  40  89 202 229],10
43091,ade20k/ADE_train_00007757.jpg,train,224,224,112,112,ade20k/ADE_train_00007757_color.png,ade20k/ADE_train_00007757_object.png,ade20k/ADE_train_00007757_part_1.png,,0.0,,[  1  12  14  15  19  25  36  48  93 113 210],10
61772,ade20k/ADE_train_00017550.jpg,val,224,224,112,112,ade20k/ADE_train_00017550_color.png,ade20k/ADE_train_00017550_object.png,ade20k/ADE_train_00017550_part_1.png,,59.0,,[ 12  13  16  18  31  33  35  38 149 156 239],10
61771,pascal/2008_006543.jpg,val,224,224,112,112,pascal/2008_006543_color.png,pascal/2008_006543_object.png,pascal/2008_006543_part.png,,,,[ 12  14  15  23  25  27  45  70 107 145 207],10
37289,ade20k/ADE_train_00018405.jpg,train,224,224,112,112,ade20k/ADE_train_00018405_color.png,ade20k/ADE_train_00018405_object.png,ade20k/ADE_train_00018405_part_1.png;ade20k/ADE_train_00018405_part_2.png,,59.0,,[ 13  16  18  19  31  38  43 119 156 178 239],10
45512,ade20k/ADE_train_00015428.jpg,val,224,224,112,112,ade20k/ADE_train_00015428_color.png,ade20k/ADE_train_00015428_object.png,ade20k/ADE_train_00015428_part_1.png,,598.0,,[ 12  13  16  18  19  33  35  89  90 119 146],10
63149,ade20k/ADE_train_00006936.jpg,val,224,224,112,112,ade20k/ADE_train_00006936_color.png,ade20k/ADE_train_00006936_object.png,ade20k/ADE_train_00006936_part_1.png,,186.0,,[ 2 12 14 15 25 27 36 40 45 50 97],10
26217,ade20k/ADE_train_00008518.jpg,train,224,224,112,112,ade20k/ADE_train_00008518_color.png,ade20k/ADE_train_00008518_object.png,,,687.0,,[  2   3  13  15  16  25  31  38  46  47 132],10
44299,ade20k/ADE_train_00001108.jpg,train,224,224,112,112,ade20k/ADE_train_00001108_color.png,ade20k/ADE_train_00001108_object.png,,,396.0,,[  1  12  14  15  19  25  46  47  86 113 194],10
845,ade20k/ADE_val_00001280.jpg,train,224,224,112,112,ade20k/ADE_val_00001280_color.png,ade20k/ADE_val_00001280_object.png,,,383.0,,[  1  12  14  23  25  46  47  71 100 123 160],10
29267,ade20k/ADE_train_00012920.jpg,train,224,224,112,112,ade20k/ADE_train_00012920_color.png,ade20k/ADE_train_00012920_object.png,,,,,[  1   2   3   6  12  14  47  57  63 119 156],10
28631,ade20k/ADE_train_00019324.jpg,train,224,224,112,112,ade20k/ADE_train_00019324_color.png,ade20k/ADE_train_00019324_object.png,,,1039.0,,[  1  15  22  23  47  68 100 111 121 160 227],10
225,ade20k/ADE_train_00019311.jpg,train,224,224,112,112,ade20k/ADE_train_00019311_color.png,ade20k/ADE_train_00019311_object.png,ade20k/ADE_train_00019311_part_1.png,,0.0,,[  3  12  13  16  31  38  39  57 131 169 226],10
3848,ade20k/ADE_train_00019002.jpg,train,224,224,112,112,ade20k/ADE_train_00019002_color.png,ade20k/ADE_train_00019002_object.png,,,624.0,,[  2  12  14  19  25  47  65 112 175 210 250],10
41804,ade20k/ADE_train_00018717.jpg,train,224,224,112,112,ade20k/ADE_train_00018717_color.png,ade20k/ADE_train_00018717_object.png,ade20k/ADE_train_00018717_part_1.png,,59.0,,[ 12  13  16  18  31  33  35  38  56  60 104],10
24607,ade20k/ADE_train_00001199.jpg,train,224,224,112,112,ade20k/ADE_train_00001199_color.png,ade20k/ADE_train_00001199_object.png,,,1053.0,,[  1   3  12  14  17  19  25  36 113 122 214],10
42737,ade20k/ADE_train_00011310.jpg,train,224,224,112,112,ade20k/ADE_train_00011310_color.png,ade20k/ADE_train_00011310_object.png,ade20k/ADE_train_00011310_part_1.png,,126.0,,[  1  12  14  27  36  48  50  63  65  79 105],10
60763,ade20k/ADE_train_00016313.jpg,val,224,224,112,112,ade20k/ADE_train_00016313_color.png,ade20k/ADE_train_00016313_object.png,ade20k/ADE_train_00016313_part_1.png,,1108.0,,[  3  13  16  18  43  47  57  60  76 147 157],10
36962,ade20k/ADE_train_00002890.jpg,train,224,224,112,112,ade20k/ADE_train_00002890_color.png,ade20k/ADE_train_00002890_object.png,ade20k/ADE_train_00002890_part_1.png,,130.0,,[  1  12  14  23  54  72  91 157 165 171 189],10
28201,ade20k/ADE_train_00015524.jpg,train,224,224,112,112,ade20k/ADE_train_00015524_color.png,ade20k/ADE_train_00015524_object.png,ade20k/ADE_train_00015524_part_1.png,,413.0,,[  1  12  14  15  23  29  35  41  63  77 118],10
26199,pascal/2008_004418.jpg,train,224,224,112,112,pascal/2008_004418_color.png,pascal/2008_004418_object.png,pascal/2008_004418_part.png,,,,[  1  12  14  19  27  36  45  70  78 109 242],10
